alpha,cosine_similarity_mean,cosine_similarity_std,loss_per_edge_mean,loss_per_edge_std,Steps_mean,cosine_similarity_replica_0,loss_per_edge_replica_0,cosine_similarity_replica_1,loss_per_edge_replica_1,cosine_similarity_replica_2,loss_per_edge_replica_2,cosine_similarity_replica_3,loss_per_edge_replica_3,cosine_similarity_replica_4,loss_per_edge_replica_4
1.2,0.17696996927261352,0.0029457956575133603,9.467862764722667e-06,2.650072073235087e-07,13241.0,0.1821320801973343,9.206183676724322e-06,0.1757846623659134,9.574587238603272e-06,0.17437651753425598,9.303015758632682e-06,0.17432209849357605,9.938381481333636e-06,0.17823448777198792,9.317145668319426e-06
1.4,0.2486771374940872,0.0027145844487152485,9.870383109955583e-06,1.0475534062680644e-07,37021.0,0.25275111198425293,9.863092600426171e-06,0.24690298736095428,9.766727998794522e-06,0.2464924305677414,9.985780707211234e-06,0.2461376041173935,9.992141713155434e-06,0.251101553440094,9.744172530190554e-06
1.5999999999999999,0.35973361134529114,0.0021492217470624694,0.0007104978314600885,2.4944034077686182e-05,100000.0,0.3589487671852112,0.0007247543544508517,0.35947373509407043,0.0007139775552786887,0.3589226007461548,0.0007475511520169675,0.35749661922454834,0.000679803779348731,0.36382633447647095,0.0006864023162052035
1.7999999999999998,0.48863632678985597,0.001627312016622554,0.0736153244972229,0.0011845021321956178,100000.0,0.48722103238105774,0.07530146837234497,0.48679110407829285,0.07450885325670242,0.48874595761299133,0.07205117493867874,0.4890166223049164,0.07265394181013107,0.4914069175720215,0.0735611841082573
1.9999999999999998,0.6478814005851745,0.003727717975642412,0.2710966825485229,0.004789031837518497,100000.0,0.6446275115013123,0.2766241431236267,0.650111734867096,0.27188801765441895,0.6434310674667358,0.2757045328617096,0.6537110805511475,0.2645004391670227,0.6475256085395813,0.2667662799358368
2.1999999999999997,0.9976758122444153,0.00015225535625065158,0.008439336717128754,0.0003954897519156811,100000.0,0.9976633191108704,0.00849644374102354,0.9976898431777954,0.008420765399932861,0.9974094033241272,0.009100007824599743,0.997739315032959,0.00831055361777544,0.9978771805763245,0.007868913002312183
2.3999999999999995,0.999998140335083,2.3841857910156248e-08,9.91035958577413e-06,4.999244485486617e-08,57781.0,0.999998152256012,9.968669473892078e-06,0.999998152256012,9.846407010627445e-06,0.999998152256012,9.930265150615014e-06,0.9999980926513672,9.855750249698758e-06,0.999998152256012,9.95070604403736e-06
2.5999999999999996,0.9999985456466675,8.920806376395085e-08,9.568594214215409e-06,2.649107747313689e-07,17421.0,0.9999985694885254,9.741826943354681e-06,0.9999986290931702,9.757882253325079e-06,0.9999985098838806,9.20457659958629e-06,0.9999983906745911,9.8455120678409e-06,0.9999986290931702,9.293173206970096e-06
2.8,0.9999994158744812,5.840038639982171e-08,9.446833246329334e-06,2.3385110402774777e-07,11061.0,0.999999463558197,9.621342542232014e-06,0.9999993443489075,9.259585567633621e-06,0.999999463558197,9.458072781853843e-06,0.999999463558197,9.125255928665865e-06,0.9999993443489075,9.769909411261324e-06
